key_point_id_1,key_point_id_2,evidence_id_1,evidence_id_2,evidence_1,evidence_2,topic,source_1,source_2,argument,stance_1,stance_2,label_1,label_2
kp_1_6,kp_1_6,evi_1_43,evi_1_38,"Homeschooling opponents, such as Harvard Law School professor Elizabeth Bartholet, argue for bans on homeschooling, saying it’s “important that children grow up exposed to community values, social values, democratic values, ideas about nondiscrimination and tolerance of other people’s viewpoints.","There are also other experiences that homeschooled children miss out on. Schools offer work experience opportunities, the ability to participate in sports leagues, and opportunities for recognition and reward (for example, during assemblies). Those who are taught at home do not experience these things, and might feel as though they have missed out.",Homeschooling should be banned,https://www.cato.org/blog/case-against-homeschool-regulation,https://www.highspeedtraining.co.uk/hub/the-homeschooling-debate/,Mainstream schools are essential to develop social skills,1.0,1.0,1.0,1.0
kp_1_9,kp_1_9,evi_1_58,evi_1_56,Teachers are public schools are required to carry education degrees and they may have more experience working with and teaching children. Teaching a child is different from parenting a child and many parents struggle to do both.,"The National Education Association, a United States teachers' union and professional association, opposes homeschooling.",Homeschooling should be banned,https://www.publicschoolreview.com/blog/what-are-the-benefits-of-public-school-over-homeschooling,https://en.wikipedia.org/wiki/Homeschooling,Mainstream schools are of higher educational quality,1.0,1.0,1.0,1.0
kp_1_2,kp_1_2,evi_1_16,evi_1_18,"In 1980, Holt said, 'I want to make it clear that I don't see homeschooling as some kind of answer to badness of schools.","Homeschoolers want to protect their children from violence, drugs andalcohol, psychological abuse, and ill-timed sexuality; help their children accomplish more academicallythan they can accomplish in school; and individualize each child's curriculum, instruction, and learningenvironment",Homeschooling should be banned,https://en.wikipedia.org/wiki/Homeschooling,https://www.ascd.org/el/articles/customization-through-homeschooling,Mainstream schools have a lot of violence/bullying,-1.0,-1.0,1.0,1.0
kp_1_7,kp_1_7,evi_1_47,evi_1_48,"By homeschooling, you are making it your responsibility to meet all your child’s educational needs. You have to be able to deliver the depth and breadth of learning that they require in order to meet their potential. This takes time and energy, even if you’re hiring tutors for some lessons; you will still need to ensure that they’re teaching effectively, and that they are suitable to have access to children. As part of this, you will need to take up references, and check that they have a DBS certificate. Homeschooling also involves preparing the child for any exams that they will sit, and taking them to external examination centres to sit them. This requires a lot of extra work, and examination centres might be far away from your home.","In effect, you are adding two more jobs to your role as parent: you are also becoming a teacher and an administrator. As well as doing everything you do already, you have to plan and implement lessons, organise trips, coordinate activities with other parents, and make sure that you meet the local authority’s requirements. You will be spending a lot of time with your child – perhaps the whole day, every day – and you might not be able to do things that you normally do whilst they are at school. This can lead to stress and fatigue on your part.",Homeschooling should be banned,https://en.wikipedia.org/wiki/Homeschooling,https://www.highspeedtraining.co.uk/hub/the-homeschooling-debate/,Parents are not qualified as teachers,1.0,1.0,1.0,1.0
kp_1_3,kp_1_3,evi_1_23,evi_1_25,Home education is favored by a growing number of parents who take direct responsibility for their children's education rather than enrolling them in local public schools seen as not meeting expectations.,"Homeschoolers want to have a deeper understanding of their children's educationprogress than school reports provide and to give their children the liberty to explore their own family'sculture, free from the constraints of government-controlled systems and institutions",Homeschooling should be banned,https://en.wikipedia.org/wiki/Education_reform,https://www.ascd.org/el/articles/customization-through-homeschooling,Parents should be permitted to choose the education of their children,-1.0,-1.0,1.0,1.0
kp_1_5,kp_1_5,evi_1_36,evi_1_30,"Theywant to see their children enjoy a broader socialization than a typical classroom allows and to give theirchildren “a more active learning environment, with provision of real opportunities to structure their owndays","Unschoolers cite studies which report that home educated students tend to be more mature than their schooled peers, and some believe this is a result of the wide range of people with which they have the opportunity to communicate.",Homeschooling should be banned,https://www.ascd.org/el/articles/customization-through-homeschooling,https://en.wikipedia.org/wiki/Unschooling,The home is a good learning environment,-1.0,-1.0,1.0,1.0
kp_2_0,kp_2_0,evi_2_6,evi_2_4,"Advocates see clerical celibacy as a special gift of God by which sacred ministers can more easily remain close to Christ with an undivided heart, and can dedicate themselves more freely to the service of God and their neighbour.","Garry Wills, in his book Papal Sin: Structures of Deceit, argued that the imposition of celibacy among Catholic priests played a pivotal role in the cultivation of the Church as one of the most influential institutions in the world. In his discussion concerning the origins of the said policy, Wills mentioned that the Church drew its inspiration from the ascetics, monks who devote themselves to meditation and total abstention from earthly wealth and pleasures in order to sustain their corporal and spiritual purity, after seeing that its initial efforts in propagating the faith were fruitless. The rationale behind such strict policy is that it significantly helps the priests perform well in their religious services while at the same time following the manner in which Jesus Christ lived his life",The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Celibacy allows a priest to focus on God,-1.0,-1.0,1.0,1.0
kp_2_1,kp_2_1,evi_2_12,evi_2_9,"Later, when the secular clergy was recruited largely from among married men, this custom became almost universal, for, as the episcopal office could not be conferred upon men who were married, it developed, in a way, into a privilege of the religious who had taken the vow of celibacy.",Sacerdotalis caelibatus (Latin for Of priestly celibacy) is an encyclical written by Pope Paul VI.,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Celibacy is a strong religious belief,-1.0,-1.0,1.0,1.0
kp_2_6,kp_2_6,evi_2_49,evi_2_47,Lakeland believes that Clerical celibacy should become optional and that change is inevitable.,"In a radio interview given on March 10, 2009, Egan stated that clerical celibacy in the Latin Rite could be open to discussion [REF].",The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Celibacy is outdated,1.0,1.0,1.0,1.0
kp_2_7,kp_2_7,evi_2_54,evi_2_53,"Forcing priests to suppress their urges or hide their sexual behaviour has warped people, believes Elizabeth Abbott, author of A History of Celibacy: For thousands of years it's failed. It brings out horrible things.","It's not just biology, sexual chemistry makes celibacy a difficult lifestyle, says Jimmy O'Brien. Women sometimes saw priests as forbidden fruit and a bit of a challenge, he remembers. But what he found hardest was not having someone to share life with.",The vow of celibacy should be abandoned,https://www.bbc.co.uk/news/magazine-21654663,https://www.bbc.co.uk/news/magazine-21654663,Celibacy is too pressuring/diffcult,1.0,1.0,1.0,1.0
kp_2_8,kp_2_8,evi_2_59,evi_2_57,Celibacy is an unnatural act in nature. All living organisms are meant to reproduce. The sexual act is critical for the survival of the species.,"Ford suggests that Nouwen only became fully comfortable with his sexual orientation in the last few years of his life, and that Nouwen's depression was caused, in part, by the conflict between his priestly vows of celibacy and the sense of loneliness and longing for intimacy that he experienced.",The vow of celibacy should be abandoned,https://devdutt.com/articles/is-celibacy-unnatural-or-supernatural/,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Celibacy is unhealthy/unnatural,1.0,1.0,1.0,1.0
kp_2_9,kp_2_9,evi_2_65,evi_2_64,"In the wake of the clergy sexual abuse scandals, some critics have charged that priestly celibacy was a contributing factor",Christoph Sch√∂nborn and Hans K√ºng have also said that priestly celibacy could be one of the causes of the sex abuse scandals within the Catholic Church.,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Celibacy leads to wrong sexual behaviour,1.0,1.0,1.0,1.0
kp_2_2,kp_2_2,evi_2_16,evi_2_15,"In 387 or 390, or according to others in 400, a Council of Carthage decreed that bishops, priests and deacons abstain from conjugal relations: It is fitting that the holy bishops and priests of God as well as the Levites, i.e. those who are in the service of the divine sacraments, observe perfect continence, so that they may obtain in all simplicity what they are asking from God; what the Apostles taught and what antiquity itself observed, let us also endeavour to keep.. It pleases us all that bishop, priest and deacon, guardians of purity, abstain from conjugal intercourse with their wives, so that those who serve at the altar may keep a perfect chastity.","Although the Pope upholds the sanctity of the sacrament of marriage, he rejects the notion that it is the only reasonable path available to a person. Rather, the love that feeds a priest's choice of celibate life also draws on God:  His charity is drawn from the purest source, practiced in the imitation of God and Christ, and is no less demanding and real than any other genuine love. It gives the priest a limitless horizon, deepens and gives breadth to his sense of responsibility - a mark of mature personality - and inculcates in him, as a sign of a higher and greater fatherhood, a generosity and refinement of heart which offer a superlative enrichment.",The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Celibacy makes the priests to be perceived as holy,-1.0,-1.0,1.0,1.0
kp_2_10,kp_2_10,evi_2_69,evi_2_67,"In this correspondence, Gerard complained that some of the York canons refused to be ordained as priests, thereby hoping to avoid taking the vow of celibacy.","In 1971, Joseph Matthew Breitenbeck,  american prelate of the Roman Catholic Church, expressed his support for the ordination of women and for ending clerical celibacy in order to address the priest shortage.",The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Celibacy reduces the pool of people wanting to become priests,1.0,1.0,1.0,1.0
kp_2_3,kp_2_3,evi_2_22,evi_2_21,"Philippe Delhaye wrote: During the first three or four centuries, no law was promulgated prohibiting clerical marriage. Celibacy was a matter of choice for bishops, priests, and deacons... The apostolic constitutions (c. 400) excommunicated a priest or bishop who left his wife 'under pretense of piety' (Sacrorum Conciliorum nova et amplissima collectio 1:51).","Theresia (Katharina Schoenberger); Sr. Agnes (Elisabeth Haas); Sr. Elisabeth (Anna Maria Mueller); Sr. Klara (Elisabeth Meuser)) took the vows of celibacy, obedience and poverty in front of the Bishop of Limburg, Peter Joseph Blum.",The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Priests choose to be celibates,-1.0,-1.0,1.0,1.0
kp_2_4,kp_2_4,evi_2_30,evi_2_29,"Siricius was emphatic that clerical continence belonged to immemorial, even apostolic, tradition. He declared that priests had been under a duty to observe temporary continence when serving in the Temple, but that the coming of Christ had brought the old priesthood to completion, and by this fact the duty of temporary continence had become an obligation to perpetual continence.",Another important matter which the legate had been ordered to carry out was the enforcement of the law of clerical celibacy.,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Religious experiences and traditions should be maintained,-1.0,-1.0,1.0,1.0
kp_2_5,kp_2_5,evi_2_33,evi_2_34,"Celibacy could have contributed to the instances of child sexual abuse in the Catholic church, a report by the church’s Truth, Justice and Healing Council in Australia has found. The report, released on Friday as a response to the royal commission into institutional responses to child sexual abuse, said “obligatory celibacy” for Catholic priests “may … have contributed to abuse in some circumstances”, and recommended priests undergo “psycho-sexual development” training.","The Archbishop of Vienna today said priestly celibacy could be one of the causes of the sex abuse scandals to hit the Catholic church. In an article for Thema Kirche, his diocesan magazine, Christoph Schonborn became the most senior figure in the Catholic hierarchy to make the connection between the two and called for an unflinching examination of the possible reasons for paedophilia.",The vow of celibacy should be abandoned,https://www.theguardian.com/world/2014/dec/12/celibacy-rule-may-have-contributed-to-child-sex-abuse-says-catholic-church,https://www.theguardian.com/world/2010/mar/11/priestly-celibacy-catholic-sex-scandals,Removing celibacy could lead to sexually reckless acts,-1.0,-1.0,1.0,1.0
kp_3_0,kp_3_0,evi_3_9,evi_3_7,"Children raised in intact married families:are more likely to attend college,are physically and emotionally healthier, are less likely to be physically or sexually abused,are less likely to use drugs or alcohol and to commit delinquent behaviorshave a decreased risk of divorcing when they get married, are less likely to become pregnant/impregnate someone as a teenager","Plenty of research indicates that healthy marriage positively impacts children and society. And despite growing up with examples of unhealthy marriages, divorce or other adverse childhood experiences, it’s possible to heal from the past and have healthy relationships and even healthy marriages.",We should abandon marriage,https://www.foryourmarriage.org/blogs/married-parents-important-children/,https://firstthings.org/marriage-benefits-children/  ,Marriage benefits children,-1.0,-1.0,1.0,1.0
kp_3_1,kp_3_1,evi_3_15,evi_3_16,"When a marriage produces a child or receives a child through adoption, it is one of life’s greatest blessings. Roughly 40% of children being raised today are in a home without a father. The effects of that fact are staggering. Father absence causes increases in mental and behavioral disorders as well as criminal activity and substance abuse. But when children are raised in a healthy marriage, they get a front row seat to see and experience the lasting benefits of a strong family","Marriage is designed to mirror our Creator’s unconditional love for us. It’s a love that will always be there and will never leave us or forsake us. When a man and woman love one another unconditionally, contentment and joy follow.",We should abandon marriage,https://www.allprodad.com/5-reasons-why-marriage-is-so-important/,https://www.allprodad.com/5-reasons-why-marriage-is-so-important/,"Marriage is important for people, either generally or because of religious/traditional reasons",-1.0,-1.0,1.0,1.0
kp_3_2,kp_3_2,evi_3_27,evi_3_26,The larger issue is that people who are happy with their lives are also more likely to get married.,"The cautious answer to this question is, yes: married people do appear to be happier than people who are not married, including people who are never married.",We should abandon marriage,https://ifstudies.org/blog/does-marriage-really-make-us-healthier-and-happier,https://ifstudies.org/blog/does-marriage-really-make-us-healthier-and-happier,Marriage makes people happy,-1.0,-1.0,1.0,1.0
kp_3_3,kp_3_3,evi_3_31,evi_3_32,The survey also examines how adults who are married and those who are living with an unmarried partner are experiencing their relationships. It finds that married adults are more satisfied with their relationship and more trusting of their partners than those who are cohabiting.,Love and marriage advice: Couples need to constantly work on their relationship to have a healthy and happy marriage.,We should abandon marriage,https://www.marriage.com/advice/love/16-ways-to-grow-closer-to-your-mate-this-year/,https://www.tonyrobbins.com/love-relationships/your-decision-my-decision-our-decision/,Marriage makes the couple closer,-1.0,-1.0,1.0,1.0
kp_3_5,kp_3_5,evi_3_50,evi_3_48,"A growing body of evidence shows that the effects of marriage today are worse for women than for men. Also, the negative effects of bad marriage are even worse for women and it’s thus not surprising that women initiate a large majority of divorces.","As soon as my relationships turned serious and steady, men started to expect too much and offer too little. It was self-understood that I, as a woman, would take care of the home, wait for him gladly while he would be god knows where doing god knows what, and deal with his jealousy on the top of that.",We should abandon marriage,https://psiloveyou.xyz/research-shows-marriage-is-good-for-men-but-bad-for-women-8374a3247ab3?gi=e40e9b5f7f8a,https://greatergood.berkeley.edu/article/item/is_marriage_really_bad_for_womens_happiness,Marriage preserves norms that are harmful for women,1.0,1.0,1.0,1.0
kp_3_4,kp_3_4,evi_3_41,evi_3_42,"While the standard deduction is higher for a couple, combining your income could impact some of your deductions if you itemize.","When an unmarried person includes a partner on their health insurance plan, that benefit is taxable. For married couples, premiums to cover both are tax deductible.",We should abandon marriage,https://www.schwab.com/learn/story/does-marriage-bring-financial-benefits ,https://www.schwab.com/learn/story/does-marriage-bring-financial-benefits ,Marriage provides important financial benefits,-1.0,-1.0,1.0,1.0
kp_3_6,kp_3_6,evi_3_55,evi_3_53,You might have heard the popularised claim that “half of marriages end in divorce”. We can see here where that claim might come from – it was once true: 48% of American couples that married in the 1970s were divorced within 25 years.,"When we zoom out and look at the large-scale picture at the global or regional level since the 1970s, we see an overall increase in divorce rates. The UN in its overview of global marriage patterns notes that there is a general upward trend: “at the world level, the proportion of adults aged 35-39 who are divorced or separated has doubled, passing from 2% in the 1970s to 4% in the 2000s.”",We should abandon marriage,https://ourworldindata.org/marriages-and-divorces,https://ourworldindata.org/marriages-and-divorces,Marriages are unstable,1.0,1.0,1.0,1.0
kp_3_7,kp_3_7,evi_3_59,evi_3_58,"It seems appropriate to start not with the end of marriages, but instead with the laws that governed marital relations. Innate inequality was visible within these laws, best evidenced through the treatment of wives and crime. According to Lord Wilson, the law presumed that, when not evidence to the contrary, a husband forced his wife into committing a crime, and a wife could use marital coercion as a justification for committing the crime. Unsurprisingly, in deeply religious medieval society, these views were upheld, perpetuated, and perhaps sometimes created by the Bible. Indeed, in marriage ceremonies today in which the Book of Common Prayer is still commonly used, the bridegroom is asked “wilt thou love her, comfort her, honour her, keep her..?” whilst the bride is asked “wilt thou obey him, serve him, love, honour and keep him.” Even enshrined within wedding vows is a woman’s essentially contractual commitment to subservience.","Qatar’s laws require women to have male guardian permission to marry, regardless of age or former marital status. When a woman is married, guardianship transfers from her father to her husband. The Family Law provides that she can be deemed “disobedient” if she does not obtain her husband’s permission before working, traveling, or if she leaves her home or refuses to have sex with him, without a “legitimate” reason. A few women who fled their marriages after years of abuse told Human Rights Watch their husbands filed claims at court that they had been disobedient which can mean they lose their right to financial support from their husband.",We should abandon marriage,https://retrospectjournal.com/2022/03/20/alls-unfair-in-marriage-and-divorce/,https://www.hrw.org/report/2021/03/29/everything-i-have-do-tied-man/women-and-qatars-male-guardianship-rules,Marriages tie up people with unfair obligations,1.0,1.0,1.0,1.0
kp_3_8,kp_3_8,evi_3_65,evi_3_64,"Intimacy means having a deep personal connection with someone. One advantage of monogamy is that it fosters emotional intimacy, supporting two people in developing a strong, affectionate relationship. In a monogamous relationship, most people expect the search for a partner to be over, building a solid, intimate relationship that will stand the test of time.","From a health perspective, one of the big advantages of monogamy is the reduced risk for contracting sexually transmitted diseases (STDs) like HIV, gonorrhea and herpes. There are ways to get STDS other than sex, such as intravenous drug use in the case of HIV. In most cases the chances of contracting one are extremely low, unless you or your partner previously had an STD. Non-monogamous people are at a higher risk for contracting STDs due to involvememtn with multiple partners and those who may or may not know or wish to share their history of STDs.",We should abandon marriage,https://oureverydaylife.com/advantages-disadvantages-monogamy-8455864.html,https://oureverydaylife.com/advantages-disadvantages-monogamy-8455864.html,Most of the advantages of marriage are achieved by a monogamous relationship,1.0,1.0,1.0,1.0
kp_5_5,kp_5_5,evi_5_52,evi_5_49,"The death penalty system in the US is applied in an unfair and unjust manner against people, largely dependent on how much money they have, the skill of their attorneys, race of the victim and where the crime took place.  People of color are far more likely to be executed than white people, especially if thevictim is white. Innocent people are too often sentenced to death.  Since 1973, over 156 people have been released from death rows in 26 states because of innocence.  Nationally, at least one person is exonerated for every 10 that are executed.",Judge Fogel halted the execution to permit time to review whether the new injection procedures addressed previous objections.,We should abolish capital punishment,"https://www.aclu.org/other/case-against-death-penalty#:~:text=The%20death%20penalty%20is%20a,ways%20to%20reduce%20violent%20crime.",https://research.ibm.com/haifa/dept/vst/debating_data.shtml,State-sanctioned killing is principally wrong,1.0,1.0,1.0,1.0
kp_5_6,kp_5_6,evi_5_57,evi_5_54,"A 2010 study by the Administrative Office of the U.S. Courts concluded that the median cost of a federal death penalty case was nearly eight times greater than a non-death penalty case. The average cost for the defense in a federal death penalty trial is $620,932, and that figure does not include the cost incurred by the courts, investigative staff, the jury, and expert witnesses. Mandel also underscored that federal death penalty cases divert resources from other cases. She wrote, If a government employee must devote 1,000 hours to seek a death sentence but only 100 hours to obtain a life without parole sentence pursuant to a plea agreement, that 900 hours could have been devoted to other cases. Mandel concluded, The citizens of New Mexico rejected the death penalty, in part because it requires diverting resources that could be allocated to programs that better increase public safety, health and welfare.","In one occasion, Persian daily Neshat published an article which called for abolishing the death penalty, claiming that the capital punishment is no cure for maladies afflicting modern society.",We should abolish capital punishment,https://deathpenaltyinfo.org/news/costs-pursuing-death-penalty-is-big-waste-of-resources,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,The death penalty harms the disenfranchised,1.0,1.0,1.0,1.0
kp_5_0,kp_5_0,evi_5_6,evi_5_4,"Leslie Rutledge, JD, Arkansas Attorney General, and Tom Cotton, JD, US Senator (R-AR), in a Sep. 17, 2019 article, Justice Served: Resuming Death Penalty Right Thing, available at arkansasag.gov, stated: Though we understand some Arkansans have principled objections to the death penalty, we believe the ultimate punishment is warranted for the most heinous murderers. Capital punishment can help bring closure for victims’ families, deter other would-be murderers, and express the moral outrage of our society for the most atrocious crimes. Consider the case of Daniel Lewis Lee, one of the five convicted murderers whose execution will now proceed. Lee belonged to a white-supremacist group called the Aryan People’s Revolution… Simple justice demands that Daniel Lewis Lee and murderers like him face the ultimate punishment, which truly fits the crime. Further, the death penalty in this case warns criminals to stop short of murder, lest they face execution. The death penalty also ends a horrific and prolonged period of pain and justice delayed for a victim’s loved ones–in a case where Lee doesn’t even deny his guilt.","Henry McMaster, JD, Governor of South Carolina, in a May 5, 2021 twitter thread that included a link to the The State article by Emily Bohatch, SC House Passes Bill Bringing Back Electric Chair, Introducing Firing Squad, stated: The S.C House has given second reading to a bill that will restore the state’s ability to carry out the death penalty. We are one step closer to providing victims’ families and loved ones with the justice and closure they are owed by law. I will sign this legislation as soon as it gets to my desk.",We should abolish capital punishment,https://deathpenalty.procon.org/questions/does-the-death-penalty-offer-closure-or-solace-to-victims-families/,https://deathpenalty.procon.org/questions/does-the-death-penalty-offer-closure-or-solace-to-victims-families/,The death penalty helps the victim/their family,-1.0,-1.0,1.0,1.0
