key_point_id_1,key_point_id_2,evidence_id_1,evidence_id_2,evidence_1,evidence_2,topic,source_1,source_2,argument,stance_1,stance_2,label_1,label_2
kp_7_4,kp_7_4,evi_7_27,evi_7_29,A study published in the American Journal of Public Health found that “legal purchase of a handgun appears to be associated with a long-lasting increased risk of violent death”,"Harvard professor David Hemenway, PhD, wrote 'We analyzed the relationship between homicide and gun availability using data from 26 developed countries from the early 1990s. We found that across developed countries, where guns are more available, there are more homicides.'",We should abolish the right to keep and bear arms,https://gun-control.procon.org/,https://gun-control.procon.org/,Banning guns would save lives,1,1,1.0,1.0
kp_7_0,kp_7_0,evi_7_0,evi_7_2,Criminals overwhelmingly obtain their firearms through illegal channels and will never be deterred by state and federal laws.  A 2016 Obama administration study by the Bureau of Justice Statistics examined how prison inmates obtained the firearms they used during crimes — and the results weren’t surprising. The study found that only about 10.1% obtained their firearms through a retail source.,A study in Applied Economics Letters found that “assault weapons bans did not significantly affect murder rates at the state level” and “states with restrictions on the carrying of concealed weapons had higher gun-related murders.”,We should abolish the right to keep and bear arms,https://www.nraila.org/why-gun-control-doesn-t-work/,https://gun-control.procon.org/,Gun control is ineffective,-1,-1,1.0,1.0
kp_7_7,kp_7_7,evi_7_57,evi_7_58,"A 1993 study published in The New England Journal of Medicine found that '[r]ather than confer protection, guns kept in the home are associated with an increase in the risk of homicide by a family member or intimate acquaintance.'","'On the absolute scale, this means that a state like California, which has approximately two mass shootings per year, will have an extra mass shooting for every 10 unit increase in permissiveness over five years,' explain the researchers. 'It will also have three to five more mass shootings per five years for every 10 unit increase in gun ownership,' they add.",We should abolish the right to keep and bear arms,https://gun-control.procon.org/,https://www.bmj.com/company/newsroom/higher-rates-of-mass-shootings-in-us-states-with-more-relaxed-gun-control-laws/,Gun ownership allows for mass-shootings/general gun violence,1,1,1.0,1.0
kp_7_1,kp_7_1,evi_7_7,evi_7_6,"The U.S. Supreme Court revisited the issue in the case of District of Columbia v. Heller, 478 F.3d 370. The plaintiff in Heller challenged the constitutionality of a Washington D.C. law which prohibited the possession of handguns. In a 5-4 decision, the Court struck down the D.C. handgun ban as violative of that right. The Court meticulously detailed the history and tradition of the Second Amendment at the time of the Constitutional Convention and proclaimed that the Second Amendment established an individual right for U.S. citizens to possess firearms.","Nelson Lund, JD, PhD, Professor at George Mason University School of Law, stated, 'The right to self-defense and to the means of defending oneself is a basic natural right that grows out of the right to life'.",We should abolish the right to keep and bear arms,https://www.law.cornell.edu/wex/second_amendment,https://gun-control.procon.org/,Gun ownership is a right,-1,-1,1.0,1.0
kp_7_2,kp_7_2,evi_7_15,evi_7_14,"According to data from 2016, approximately 10 million people used firearms for hunting, more than 50 percent of all hunters participated in target shooting, and 22 percent of hunters visited shooting ranges (U.S. Fish and Wildlife Service, 2018).","In 2011, there were 13.7 million hunters 16 years old or older in the United States, and they spent $7.7 billion on guns, sights, ammunition, and other hunting equipment.",We should abolish the right to keep and bear arms,https://www.rand.org/research/gun-policy/analysis/hunting-and-recreation.html,https://gun-control.procon.org/,Gun ownership is necessary for hunting/sports-shooting,-1,-1,1.0,1.0
kp_7_3,kp_7_3,evi_7_24,evi_7_16,"In a Gallup survey conducted in August 2019, gun owners were most likely to cite personal safety or protection as the reason they own a firearm. Roughly six-in-ten (63%) said this in an open-ended question.","Journalist John Stossel explained, “Criminals don’t obey the law… Without the fear of retaliation from victims who might be packing heat, criminals in possession of these [illegal] weapons now have a much easier job… As the saying goes, ‘If guns are outlawed, only outlaws will have guns.'”",We should abolish the right to keep and bear arms,https://www.pewresearch.org/fact-tank/2021/09/13/key-facts-about-americans-and-guns/,https://gun-control.procon.org/,Gun ownership promotes self protection,-1,-1,1.0,1.0
kp_7_5,kp_7_5,evi_7_44,evi_7_37,"One of the worst recent examples was the massacre in a Sutherland Springs, Texas, church last November, in which 26 people were killed by a man whose domestic violence conviction should have barred him from buying guns.",A June 2013 Institute of Medicine (IOM) report states that 'Almost all guns used in criminal acts enter circulation via initial legal transaction.',We should abolish the right to keep and bear arms,https://www.npr.org/2018/01/26/580143957/what-it-takes-to-get-guns-out-of-the-wrong-hands,https://gun-control.procon.org/,Guns can fall into the wrong hands,1,1,1.0,1.0
kp_7_6,kp_7_6,evi_7_49,evi_7_45,"Accidental gun deaths occur mainly to those under 25 years old. So far in 2022, 209 children (age 0-17) have died by gunshot and an additional 519 were injured. Adolescents are particularly susceptible to accidental shootings due to specific behavioral characteristics associated with adolescence, such as impulsivity, feelings of invincibility, and curiosity about firearms.","According to the Law Center to Prevent Gun Violence and the National Physicians Alliance, states with the highest concentration of guns have nine times the amount of accidental gun deaths and “89% of unintentional shooting deaths of children occur in the home—and most of these deaths occur when children are playing with a loaded gun in their parents’ absence.”",We should abolish the right to keep and bear arms,https://www.aftermath.com/content/accidental-shooting-deaths-statistics/,https://gun-control.procon.org/,Guns lead to accidental deaths,1,1,1.0,1.0
kp_8_0,kp_8_0,evi_8_1,evi_8_5,"Nationally, local authority budgets were cut by nearly a third from 2010 to 2018, according to the UK National Audit Office and the public health grant fell by £700m in real terms between 2014/15 and 2019/20, as revealed by a Health Foundation report. Across society a decade was defined by the destruction of a safety net built over many years. From the closure of Sure Start centres and libraries to the crumbling estates and rocketing vacancy lists of NHS organisations – few public services were left unscathed.","Our analysis of government data shows that the budget allocated for welfare for children and families has borne the brunt of public expenditure cuts, falling by 44 percent between 2010 and 2018.",We should adopt an austerity regime,https://www.bma.org.uk/news-and-opinion/austerity-covid-s-little-helper,https://www.hrw.org/report/2019/05/20/nothing-left-cupboards/austerity-welfare-cuts-and-right-food-uk,Austerity cuts access to essential services,-1,-1,1.0,1.0
kp_8_1,kp_8_1,evi_8_8,evi_8_9,The use of austerity measures during times of economic hardship has caused much controversy about their purpose and usefulness. Many economists have pointed out that the measures have contractionary effects and usually exacerbate ongoing economic recessions.,"In Argentina, Russia, and Turkey, for example, many high-level government officials resigned when mistimed austerity packages did more harm than good for their economies.",We should adopt an austerity regime,https://www.britannica.com/topic/austerity,https://www.britannica.com/topic/austerity,Austerity extend recessions,-1,-1,1.0,1.0
kp_8_5,kp_8_5,evi_8_36,evi_8_35,"More recently, supporters of austerity argue that the rebound in economic growth in Latvia and Estonia show that countries who pursue fiscal austerity can overcome their problems. (e.g. Latvia showed fast growth of 5.1% in past 12 months at Q1 2012)","For example, Canada in 1993-96, cut their fiscal deficit but maintained strong economic growth.",We should adopt an austerity regime,https://www.economicshelp.org/blog/5366/economics/austerity-pros-and-cons/,https://www.economicshelp.org/blog/5366/economics/austerity-pros-and-cons/,Austerity improves the economic measures,1,1,1.0,1.0
kp_8_6,kp_8_6,evi_8_41,evi_8_42,"Cutting budget deficits will give investors greater confidence about the long-term performance of the economy. Lower debt levels will encourage the private sector to invest. In 2012, the EU commission produced a report saying that austerity measures are working to reduce budget deficits. José Manuel Barroso, the commission president, said: ‘I can say the medicine is beginning to work’ (Economist). The EU point to falling deficits in countries such as Estonia, Finland, Luxembourg and Sweden. Hungary has also improved its fiscal position.","Some economists argue ‘austerity’ is necessary to reduce budget deficits, and cutting government spending is compatible with improving the long-term economic performance of the economy.",We should adopt an austerity regime,https://www.economicshelp.org/blog/5366/economics/austerity-pros-and-cons/,"https://www.economicshelp.org/blog/5366/economics/austerity-pros-and-cons/#:~:text=Some%20economists%20argue%20'austerity'%20is,economic%20performance%20of%20the%20economy.",Austerity is important in the long term,1,1,1.0,1.0
kp_8_7,kp_8_7,evi_8_46,evi_8_48,"Morocco was a heavily indebted country in the 1980s. Austerity measures and promarket reforms have been credited with positive outcomes, including economic stability, steady growth at low inflation rates, and a gradual fall in unemployment.",A reduction in wages and public expenditure negatively impacts domestic demand. But this negative effect is offset by the positive effect on exports. A strong state commitment to macroeconomic stability and improved cost competitiveness improved the real exchange rate (REER) and facilitated an export-led recovery.,We should adopt an austerity regime,https://www.sciencedirect.com/topics/social-sciences/austerity,https://blogs.lse.ac.uk/europpblog/2016/02/02/debunking-myths-why-austerity-and-structural-reforms-have-had-little-to-do-with-irelands-economic-recovery/,Austerity is important to increase stability,1,1,1.0,1.0
kp_8_8,kp_8_8,evi_8_51,evi_8_50,"That's the tipping point, according to a study by the World Bank. It found that if the debt-to-GDP ratio exceeds 77% for an extended period of time, it slows economic growth. Every percentage point of debt above this level costs the country 1.7% in economic growth.",Countries use austerity measures to avoid a sovereign debt crisis. That's when creditors become concerned that the country will default on its debt. It occurs when the debt-to-gross domestic product ratio is greater than 77%.,We should adopt an austerity regime,https://www.thebalancemoney.com/austerity-measures-definition-examples-do-they-work-3306285,https://www.thebalancemoney.com/austerity-measures-definition-examples-do-they-work-3306285,Austerity is necessary to reduce deficits or pay debts,1,1,1.0,1.0
kp_8_2,kp_8_2,evi_8_14,evi_8_13,"Philip Alston, the UN’s rapporteur on extreme poverty and human rights, ended a two-week fact-finding mission to the UK with a stinging declaration that levels of child poverty were “not just a disgrace, but a social calamity and an economic disaster”, even though the UK is the world’s fifth largest economy,","In an excoriating 24-page report, which will be presented to the UN human rights council in Geneva next year, the eminent human rights lawyer Philip Alston said that in the UK 'poverty is a political choice'.",We should adopt an austerity regime,https://www.theguardian.com/society/2018/nov/16/uk-austerity-has-inflicted-great-misery-on-citizens-un-says,https://www.theguardian.com/society/2018/nov/16/uk-austerity-has-inflicted-great-misery-on-citizens-un-says,Austerity is unfair to the citizens,-1,-1,1.0,1.0
kp_8_9,kp_8_9,evi_8_60,evi_8_61,"For example, the global economic downturn that began in 2008 left many governments with reduced tax revenues and exposed what some believed were unsustainable spending levels. Several European countries, including the United Kingdom, Greece, and Spain, turned to austerity as a way to alleviate budget concerns.","Perhaps the most successful model of austerity, at least in response to a recession, occurred in the United States between 1920 and 1921. The unemployment rate in the U.S. economy jumped from 4% to almost 12%.  Real gross national product (GNP) declined almost 20%—greater than any single year during the Great Depression or Great Recession. President Warren G. Harding responded by cutting the federal budget by almost 50%. Tax rates were reduced for all income groups, and the debt dropped by more than 30%. In a speech in 1920, Harding declared that his administration 'will attempt intelligent and courageous deflation, and strike at government borrowing...[and] will attack high cost of government with every energy and facility.'",We should adopt an austerity regime,https://www.investopedia.com/terms/a/austerity.asp,https://www.investopedia.com/terms/a/austerity.asp,Austerity regime is essential in economically troubled times,1,1,1.0,1.0
kp_8_3,kp_8_3,evi_8_24,evi_8_25,"In exchange for bailouts, the EU and European Central Bank (ECB) embarked on an austerity program that sought to bring Greece's finances under control. Greece's deficit has dramatically decreased, but the country's austerity program has been a disaster in terms of healing the economy.","Austerity undermined improving public finances and suppressed tax revenues, with cumulative government borrowing through to 2023-24 now likely to be double (+£450bn) the original plan to get it down to zero in five years.",We should adopt an austerity regime,https://www.investopedia.com/terms/a/austerity.asp,https://www.tuc.org.uk/blogs/failure-austerity-and-how-fix-it,Austerity results in lower growth,-1,-1,1.0,1.0
kp_8_4,kp_8_4,evi_8_33,evi_8_31,"Alessandro Turrini finds that contrary to expectations, austerity policies may have been responsible for creating more unemployment in countries with stronger employment protection legislation. One potential reason for this is that while countries with more regulated labour markets have not experienced as many redundancies from austerity, they have also had far lower job creation levels.","Countries like Greece, Cyprus, Ireland, Portugal and Spain are affected up to the point where basic rights like access to jobs, the right to work, etc. are under threat. Greece and Spain’s unemployment rates for example are respectively 25.6% and 22.9%.",We should adopt an austerity regime,,,Austerity results in lower job creation,-1,-1,1.0,1.0
kp_15_0,kp_15_0,evi_15_2,evi_15_1,"For example, one study found that students of color experience a 23 percentage point decline in likelihood of admission to highly selective public colleges after an affirmative action ban goes into effect.","Ibram X. Kendi, director of the Boston University Center of Antiracist Research, told CBS News, 'If we as a nation are serious about creating equity and justice, we have to institute programs that have been proven to create more equity in our schools, in our colleges, and our workplaces.' He added, 'Affirmative action programs in education have been demonstrated to increase diversity and increase access specifically for underrepresented groups.'",We should end affirmative action,https://www.americanprogress.org/article/5-reasons-support-affirmative-action-college-admissions/,https://www.cbsnews.com/news/affirmative-action-and-the-diversity-dilemma/,Affirmative action boosts diversity,-1,-1,1.0,1.0
kp_15_3,kp_15_3,evi_15_40,evi_15_44,"Some opponents believe, among other things, that affirmative action devalues the accomplishments of people who belong to a group it's supposed to help, therefore making affirmative action counter-productive.",Opponents of affirmative action such as George Sher believe that affirmative action devalues the accomplishments of people who are chosen based on the social group to which they belong rather than their qualifications [REF].,We should end affirmative action,https://en.wikipedia.org/wiki/Affirmative_action_in_the_United_States,https://en.wikipedia.org/wiki/Affirmative_action,Affirmative action diminishes the achievements of minorities,1,1,1.0,1.0
kp_15_4,kp_15_4,evi_15_46,evi_15_49,In 2010 Arizona voters passed a constitutional ban on government-sponsored affirmative action known as Proposition 107 [REF].,"With privileged African Americans gaining professional upward mobility through affirmative action and equal opportunity sanctions in education and employment, the less-skilled, less-educated African Americans fall behind.",We should end affirmative action,https://en.wikipedia.org/wiki/Affirmative_action_in_the_United_States,https://en.wikipedia.org/wiki/Economic_restructuring,Affirmative action is ineffective,1,1,1.0,1.0
kp_15_1,kp_15_1,evi_15_14,evi_15_23,"Affirmative action itself has been defined as 'any measure, beyond simple termination of a discriminatory practice, adopted to correct or compensate for past or present discrimination or to prevent discrimination from recurring in the future.' (U.S. Commission on Civil Rights, Statement on Affirmative Action, October 1977.)","In 1965, President Lyndon B. Johnson delivered a speech to the graduating class at Howard, where he outlined his plans for civil rights legislation and endorsed aggressive affirmative action to combat the effects of years of segregation of blacks from the nation's economic opportunities [REF].",We should end affirmative action,https://www.aaaed.org/aaaed/About_Affirmative_Action__Diversity_and_Inclusion.asp,https://en.wikipedia.org/wiki/Howard_University,Affirmative action is necessary to compensate for the past,-1,-1,1.0,1.0
kp_15_5,kp_15_5,evi_15_45,evi_15_57,"This agenda is celebrated on the backs of Asian-American students. Students for Fair Admissions Inc. is in the process of suing Harvard University, alleging that the university caps the number of admissions for Asian American students. Race-blind admission testing would allow the students, with top test scores in the country, a place at a prestigious university. Instead, they are marked down on “personality trait” testing, in which they coincidentally and consistently score low.","Affirmative action is peak performative activism, as it focuses on making schools look more appealing than actually making sure marginalized communities are getting equal opportunities.",We should end affirmative action,https://dailyiowan.com/2018/07/18/jaimes-affirmative-action-perpetuates-racism/,https://www.statepress.com/article/2021/02/spopinon-affrimative-action-is-not-the-way-to-end-discrimination,Affirmative action is not just,1,1,1.0,1.0
kp_15_6,kp_15_6,evi_15_59,evi_15_61,"Opponents,[REF] who sometimes say that affirmative action is 'reverse discrimination', further claim that affirmative action has undesirable side-effects in addition to failing to achieve its goals.","Some policies adopted as affirmative action, such as racial quotas or gender quotas for collegiate admission, have been criticised as a form of reverse discrimination, and such implementation of affirmative action has been ruled unconstitutional by the majority opinion of Gratz v. Bollinger.",We should end affirmative action,https://en.wikipedia.org/wiki/Affirmative_action,https://en.wikipedia.org/wiki/Affirmative_action_in_the_United_States,Affirmative action perpetuates prejudice,1,1,1.0,1.0
kp_15_2,kp_15_2,evi_15_36,evi_15_30,"Similarly, Johnson v. Transportation Agency 480 U.S. 616 (1987), upheld a voluntary affirmative action plan to correct a 'manifest imbalance' demonstrated by statistical evidence in the representation of minorities and women in traditionally segregated job categories.","The National Organization for Women (NOW) stated the following in its article 'Talking About Affirmative Action,':'Affirmative Action levels the playing field so people of color and all women have the chance to compete in education and in business. White men hold 95% to 97% of the high-level corporate jobs. And that’s with affirmative action programs in place. Imagine how low figures would be without affirmative action.'",We should end affirmative action,https://en.wikipedia.org/wiki/Male_privilege,https://aclu.procon.org/questions/does-the-us-need-affirmative-action/,Affirmative action reduces discrimination,-1,-1,1.0,1.0
kp_15_7,kp_15_7,evi_15_65,evi_15_70,"Clint Bolick, JD, Director of the Goldwater Institute, mentioned : 'When blacks and Hispanics flunk examinations, the cause is less likely to be discrimination than the appalling educational conditions to which most economically disadvantaged black and Hispanic children are consigned. ‘Affirmative action’ programs that leap-frog less-qualified minorities over more-qualified non-minorities sweep those systemic problems under the carpet. As such, race-based affirmative action programs perpetuate fraud upon the very groups they are designed to help.'","For example, according to data released by the University of Texas in connection with Fisher, the mean SAT scores (out of 2400) and mean high-school grade-point averages (on a 4.0 scale) varied widely by race for the entering class of 2009. For Asians, the numbers were 1991 and 3.07; whites were at 1914 and 3.04; Hispanics at 1794 and 2.83; and African-Americans at 1524 and 2.57. The SAT scores for the Asian students placed them in the 93rd percentile of 2009 SAT-takers nationwide; the African-American students, meanwhile, were at the 52nd percentile.",We should end affirmative action,https://aclu.procon.org/questions/does-the-us-need-affirmative-action/,https://www.nationalaffairs.com/publications/detail/the-sad-irony-of-affirmative-action,Affirmative action reduces quality,1,1,1.0,1.0
